,year,pct,ser_num,datestop,timestop,recstat,inout,trhsloc,perobs,crimsusp,perstop,typeofid,explnstp,othpers,arstmade,arstoffn,sumissue,sumoffen,compyear,comppct,offunif,officrid,frisked,searched,contrabn,adtlrept,pistol,riflshot,asltweap,knifcuti,machgun,othrweap,pf_hands,pf_wall,pf_grnd,pf_drwep,pf_ptwep,pf_baton,pf_hcuff,pf_pepsp,pf_other,radio,ac_rept,ac_inves,rf_vcrim,rf_othsw,ac_proxm,rf_attir,cs_objcs,cs_descr,cs_casng,cs_lkout,rf_vcact,cs_cloth,cs_drgtr,ac_evasv,ac_assoc,cs_furtv,rf_rfcmp,ac_cgdir,rf_verbl,cs_vcrim,cs_bulge,cs_other,ac_incid,ac_time,rf_knowl,ac_stsnd,ac_other,sb_hdobj,sb_outln,sb_admis,sb_other,repcmd,revcmd,rf_furt,rf_bulg,offverb,offshld,sex,race,dob,age,ht_feet,ht_inch,weight,haircolr,eyecolor,build,othfeatr,addrtyp,rescode,premtype,premname,addrnum,stname,stinter,crossst,aptnum,city,state,zip,addrpct,sector,beat,post,xcoord,ycoord,dettypcm,linecm,detailcm
51107,2009,104,771,1272009,1618,A,O,P,2.0,ROBBERY,5,V,Y,Y,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,104,104,N,Y, , ,M,Q,2141994,15,5,8,135,BK,BK,M, ,L, , ,SIDEWALK,1818,PALMETTO STREET,ONDERDONK AVENUE,SENECA AVENUE, ,QUEENS, , ,104,E, , ,1009946,0195467,CM,1,85
10595,2009,76,93,1072009,2030,A,O,H,0.0,CPCS,5,V,Y,Y,N, ,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,76,76,N,N,V,S,F,Q,11251975,34,5,3,200,BK,BR,T, ,L, , ,STREET,100,CENTRE MALL,CLINTON STREET,COLUMBIA STREET, ,BROOKLYN, , ,76,A,10, ,0983615,0185028,CM,1,24
22262,2009,46,224,1132009,1900,A,O, ,1.0,CPW,1,P,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,46,46,Y,N, , ,M,Q,10251981,27,5,8,160,BR,BR,M, ,L, , , ,2323,CRESTON AVENUE,FIELD PLACE,EAST 183 STREET, ,BRONX, , ,46,H,4, ,1011765,0252055,CM,1,20
540135,2009,30,7381,11252009,220,1,I,T,30.0,CRIMINAL POSS WEAPON,10,P,Y,N,N, ,Y,FARE EVASION,0,0,Y, ,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,862,862,N,Y, , ,M,I,10161955,54,5,4,132,GY,BR,T, ,L, , ,SUBWAY, , ,SAINT NICHOLAS AVENUE,WEST 145 STREET, ,MANHATTAN, , ,30,C, , ,0999539,0239499,CM,1,20
151935,2009,43,2284,3192009,2205,1,O,H,1.0,CRIM TRESS,2,V,Y,Y,N, ,N, ,0,0,N,I,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,808,808,N,N,V,S,F,Q,10161991,17,5,4,130,BK,BR,M, ,L, , ,SIDEWALK,515,ROSEDALE AVENUE,RANDALL AVENUE,LACOMBE AVENUE, ,BRONX, , ,43,A, , ,1021521,0236251,CM,1,31
102727,2009,52,2492,2212009,2320,A,O,P,1.0,CPW,12,P,Y,Y,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,52,52,Y,N, , ,M,B,6191975,33,5,9,195,BK,BR,M, ,L, , ,SIDEWALK, , ,WEBB AVENUE,DEVOE TERRACE, ,BRONX, , ,52,C, , ,1010027,0254225,CM,1,20
343738,2009,79,11727,7202009,2108,A,O,P,3.0,GLA,2,P,Y,N,N, ,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,79,79,N,N,V,S,M,A,1171967,42,5,4,120,BR,BR,T, ,L, , ,PUBLIC STREET, , ,KOSCIUSZKO STREET,THROOP AVENUE, ,BROOKLYN, , ,79,D,11, ,1000151,0191259,CM,1,46
126697,2009,30,1514,3062009,1958,1,O,P,0.0,FEL/CPW,3,V,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,30,30,Y,N, , ,M,Q,1021991,18,6,2,264,BK,BK,H, ,L, , ,SIDEWALK,3518,BROADWAY,WEST 144 STREET,WEST 143 STREET, ,MANHATTAN, , ,30,C, ,22,0997811,0240091,CM,1,20
5707,2009,23,92,1042009,1545,A,I,H,1.0,MISD,3,V,Y,N,N, ,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,805,805,N,N, ,S,M,B,12211976,33,5,8,170,BR,Z,Z, ,L, , ,LOBBY,421,EAST 105 STREET,ROOSEVELT DRIVE,1 AVENUE, ,MANHATTAN, , ,23,A, , ,1000902,0226599,CM,1,31
247337,2009,68,1103,5142009,20,A,O,P,1.0,FELONY,15,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,68,68,N,N, , ,M,W,11041991,17,6,1,190,BK,BR,T, ,L, , ,STREET,393,89 STREET,4 AVENUE,3 AVENUE, ,BROOKLYN, , ,68,D, , ,0975998,0165472,CM,1,46
569677,2009,79,20216,12182009,1940,A,I,P,5.0,MISD,2,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,175,79,N,N, , ,M,B,12291994,14,5,7,140,BK,BR,T, ,L, , ,HALLWAY,785,MARCY AVENUE,GATES AVENUE,QUINCY STREET, ,BROOKLYN, , ,79,C,8, ,0998807,0189543,CM,1,31
255307,2009,69,2421,5192009,1509,1,O,P,3.0,MAKING GRAFFITTI,5,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,69,69,N,N, , ,M,B,8161986,20,5,10,180,BK,BR,M, ,L, , ,STREET,1525,ROCKAWAY PARKWAY,AVENUE J,FLATLANDS AVENUE, ,BROOKLYN, , ,69,D, , ,1011923,0173673,CM,1,59
257565,2009,109,5058,5202009,1900,A,O,P,1.0,ROB,5,V,Y,Y,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,109,109,Y,N,V,S,M,A,9041991,18,5,5,185,BK,BR,M, ,L, , ,STREET, , ,PARSONS BOULEVARD,SANFORD AVENUE, ,QUEENS, , ,109,F, , ,1033940,0215805,CM,1,85
248794,2009,111,2069,5142009,2200,A,O,P,2.0,FEL,5,P,Y,Y,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,111,111,N,N, , ,M,W,10301984,24,6,2,200,BR,BR,U, ,L, , ,RESIDENTIAL, , ,56 AVENUE,UTOPIA PARKWAY, ,QUEENS, , ,111,D, , ,1041702,0210034,CM,1,46
523565,2009,62,5498,11132009,2040,A,O,P,1.0,ROBBERY,5,V,Y,Y,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,62,62,Y,N, ,S,M,W,4071986,23,5,4,145,BR,BR,T, ,L, , ,STREET, , ,KINGS HIGHWAY,WEST 7 STREET, ,BROOKLYN, , ,62,A, , ,0989756,0159760,CM,1,85
124176,2009,90,2794,3052009,1710,1,O,H,1.0,ROBBERY,3,P,Y,Y,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,Y,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,N,N,90,90,Y,N, , ,M,B,12161989,19,5,7,170,BK,BR,M, ,L, , ,STREET,155,SEIGEL STREET,BUSHWICK AVENUE,HUMBOLDT STREET, ,BROOKLYN, , ,90,G, , ,1000808,0196031,CM,1,85
398126,2009,40,9780,8252009,2220,1,I,T,10.0,ROBBERY,10,V,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,865,865,N,N, , ,M,B,6211955,54,5,11,210,BK,BR,M, ,L, , ,PLATFORM, , ,SAINT MARYS STREET,SOUTHERN BOULEVARD, ,BRONX, , ,40,B,17, ,1009763,0233742,CM,1,85
196300,2009,106,2366,4132009,1812,A,O,P,1.0,MISD,10,P,Y,Y,N, ,Y,LOUD NOISE,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,106,106,N,N, , ,F,Q,10231979,29,5,6,140,BK,BR,M, ,L, , ,PARK, , ,LINDEN BOULEVARD,79 STREET, ,QUEENS, , ,106,C, , ,1024123,0183523,CM,1,27
504433,2009,52,8044,10312009,2225,A,I,P,1.0,CPW,1,V,Y,N,Y,CPM,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,52,52,Y,N, , ,M,Q,7101979,31,5,10,200,BK,BR,M, ,L, , ,RESIDENTIAL,2316,UNIVERSITY AVENUE,WEST FORDHAM ROAD,WEST 183 STREET, ,BRONX, , ,52,B, , ,1010126,0252997,CM,1,20
369055,2009,83,6809,8062009,2145,A,O,P,1.0,FEL,3,V,Y,Y,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,Y,N,Y,Y,N,N,Y,N,N,N,N,83,83,Y,Y, , ,M,Q,2181991,18,5,5,130,BR,BR,M, ,L, , ,SIDEWALK,202,KNICKERBOCKER AVENUE,TROUTMAN STREET,JEFFERSON STREET, ,BROOKLYN, , ,83,J, ,21,1004602,0195585,CM,1,20
79563,2009,73,4278,2112009,1012,1,I,H,1.0,CPW,5,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,802,802,N,N, , ,M,B,11121973,35,5,8,140,BK,BR,M, ,L, , ,LOBBY/ SIDEWALK,224,OSBORN STREET,DEAD END,SUTTER AVENUE, ,BROOKLYN, , ,73,I,9, ,1009719,0182337,CM,1,20
96660,2009,88,803,2192009,1138,1,I,H,5.0,CRIMINAL TRESPASS,4,P,Y,Y,N, ,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,N,088,88,N,N,V,S,M,B,2041988,20,5,8,160,BK,BR,M, ,L, , ,LOBBY,487,CARLTON AVENUE,ATLANTIC AVENUE,FULTON STREET, ,BROOKLYN, , ,88,E, , ,0992343,0188213,CM,1,31
458831,2009,40,12105,10032009,103,1,O,P,2.0,CPW,5,V,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,173,52,Y,Y, , ,M,P,1011979,30,5,6,140,BR,BR,M, ,L, , ,SIDEWALK, , ,WALES AVENUE,EAST 149 STREET, ,BRONX, , ,40,B,16, ,1009926,0235436,CM,1,20
281901,2009,14,5617,6062009,1415,A,O,P,1.0,ASSAULT,25,P,Y,N,N, ,N, ,0,0,Y, ,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,Y,N,N,N,14,14,N,N, , ,M,B,2091983,25,5,7,180,BK,BR,T, ,L, , , , , ,7 AVENUE,WEST 41 STREET, ,MANHATTAN, , ,14,H,2, ,0987728,0214480,CM,1,9
346083,2009,114,6080,7222009,1300,A,O,P,1.0,CPW,5,P,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,114,114,N,N, ,S,M,B,3171971,38,6,0,200,BK,BR,M, ,L, , ,SIDEWALK, , ,ASTORIA BOULEVARD,8 STREET, ,QUEENS, , ,114,P, , ,1002895,0220799,CM,1,20
167164,2009,110,3490,3282009,10,A,O,P,1.0,GLA,5,V,Y,Y,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,170,170,Y,N, , ,M,A,6071993,15,5,4,140,BR,BR,M, ,L, , ,STREET, , ,CORONA AVENUE,NATIONAL STREET, ,QUEENS, , ,110,G, , ,1021832,0210759,CM,1,46
228976,2009,114,3671,5022009,2205,1,O,P,5.0,BURGLARY,10,P,Y,Y,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,114,114,Y,N, , ,M,I,6081990,18,5,8,170,BK,BR,T, ,L, , ,STREET,32-17,STEINWAY STREET,34 AVENUE,BROADWAY, ,QUEENS, , ,114,C, , ,1006610,0215666,CM,1,14
267669,2009,104,3830,5272009,1200,A,O,P,5.0,BURGLARY,10,P,Y,Y,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,104,104,N,N, , ,M,W,1051988,21,5,11,160,BK,BR,M, ,L, , ,STREET, , ,61 STREET,56 AVENUE, ,QUEENS, , ,104,H, , ,1010779,0203454,CM,1,14
30823,2009,103,615,1172009,1530,1,O, ,1.0,CPM(MISD),5,O,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,103,103,N,N, , ,M,B,3231957,51,5,6,125,BK,BR,M, ,L, , ,STREET CORNER, , ,109 AVENUE,BREWER BOULEVARD, ,QUEENS, , ,103,H,13, ,1042459,0192547,CM,1,27
525548,2009,120,19153,11152009,30,A,O,P,2.0,CRIMINAL TRESPASS,5,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,177,177,N,N, , ,M,B,1111990,19,6,0,158,BK,BR,M, ,L, , ,COURT YARD,65,HOLLAND AVENUE,BENJAMIN PLACE,RICHMOND TERRACE, ,STATEN ISLAND, , ,120,T, , ,0936724,0172148,CM,1,31
106280,2009,120,3488,2242009,1250,A,O,P,1.0,CPCS,7,P,Y,Y,N, ,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,120,120,N,N,V,S,M,B,1141975,34,5,7,165,BK,BR,M, ,L, , ,STREET, ,TRANTOR PLC,WALKER AVE,TRANTOR PLC, ,STATEN ISLAND, , ,120, , , , , ,CM,1,24
576441,2009,13,4619,12272009,1902,1,I,T,3.0,GRAND LARCENY,4,V,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,863,863,Y,N, , ,M,Q,1261989,20,5,10,160,BK,BR,T, ,L, , ,N/B 4 PLAT POST 0418, , ,UNION SQUARE EAST,EAST 14 STREET, ,MANHATTAN, , ,13,C, , , , ,CM,1,45
58793,2009,75,2785,1302009,2345,1,I,T,5.0,FELO/SODMY,30,P,Y,Y,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,850,850,Y,N, , ,M,B,1301990,19,6,1,175,BK,BR,M, ,L, , ,PLATFORM, , ,VAN SICLEN AVENUE,LIVONIA AVENUE, ,BROOKLYN, , ,75,F, , ,1015183,0181789,CM,1,90
309463,2009,46,5435,6262009,129,A,O,P,1.0,CPW,5,P,Y,N,N, ,Y,OPEN CONTAINER,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,46,46,N,N, , ,M,B,6201938,61,5,10,190,BK,BR,T, ,L, , , , , ,EAST TREMONT AVENUE,JEROME AVENUE, ,BRONX, , ,46,F,6, ,1009365,0249625,CM,1,20
393428,2009,69,3730,8222009,1720,1,O,P,1.0,GLA,5,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,69,69,N,N, , ,M,B,8291959,49,6,0,190,BK,BR,M, ,L, , ,STREET, , ,AVENUE K,EAST 91 STREET, ,BROOKLYN, , ,69,C, , ,1011576,0171530,CM,1,46
496599,2009,45,3730,10272009,1910,A,O,P,1.0,FEL,4,V,Y,N,N, ,N, ,0,0,N,I,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,45,45,Y,N,V,S,F,Q,10011987,2,5,6,130,BK,GR,T, ,L, , , ,120,CARVER LOOP,COOP CITY BOULEVARD,COOPER PLACE, ,BRONX, , ,45,J, , ,1032291,0259295,CM,1,20
222101,2009,83,3891,4292009,1400,1,I,T,1.0,FELONY,4,P,Y,Y,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,83,83,N,N, , ,M,B,6221991,17,5,8,230,BK,BR,H, ,L, , ,SUBWAY STATION, , ,BROADWAY,MYRTLE AVENUE, ,BROOKLYN, , ,83,F, , ,1002212,0193214,CM,1,85
518807,2009,81,8023,11102009,2245,1,O,P,1.0,CPW,1,V,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,81,81,Y,N,V,S,M,B,11261989,19,5,10,170,BK,BR,T, ,L, , , , , ,FULTON STREET,PATCHEN AVENUE, ,BROOKLYN, , ,81,J,12, ,1004979,0186690,CM,1,20
475583,2009,115,10208,10132009,1820,A,O,P,1.0,FELONY,10,P,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,115,115,Y,N, , ,M,Q,10251983,25,5,8,195,BR,BK,M, ,L, , ,STREET, , ,25 AVENUE,86 STREET, ,QUEENS, , ,115,D, , ,1016658,0217442,CM,1,85
414275,2009,71,4698,9042009,2100,A,O,P,5.0,CPCS,10,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,176,176,N,N, , ,M,B,8211985,25,5,11,180,BK,BR,M, ,L, , , , , ,CARROLL STREET,BEDFORD AVENUE, ,BROOKLYN, , ,71,A,1, ,0996394,0182460,CM,1,24
59042,2009,107,434,1312009,110,A,O,P,1.0,CRIM MIS,8,V,Y,Y,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,107,107,Y,N, , ,M,W,12221994,14,5,7,140,BK,BK,T, ,L, , ,RES,144-34,75 AVENUE,147 STREET,MAIN STREET, ,QUEENS, , ,107,J, , ,1034248,0203181,CM,1,23
58236,2009,44,772,1302009,2045,A,O,P,1.0,MISD,5,P,Y,Y,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,44,44,N,N, , ,M,Q,3031981,28,5,6,140,BR,BR,M, ,L, , ,BUILDING, , ,GERARD AVENUE,EAST 167 STREET, ,BRONX, , ,44,F, , ,1006303,0243645,CM,1,31
397638,2009,52,7050,8252009,1730,1,I,T,5.0,ROBBERY,5,V,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,865,865,N,N,V,S,M,P,7231970,39,5,11,200,BK,BR,M, ,L, , ,PLATFORM, , ,EAST BEDFORD PARK BOULEVARD,GRAND CONCOURSE, ,BRONX, , ,52,H, , , , ,CM,1,85
302592,2009,73,14475,6212009,54,1,O,H,5.0,CPW,3,V,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,73,73,Y,N, , ,M,B,11071992,16,5,8,190,BK,BK,H, ,L, , ,HOUSING,540,OSBORN STREET,LOTT AVENUE,NEWPORT STREET, ,BROOKLYN, , ,73,Q,15, ,1010327,0179276,CM,1,20
526870,2009,75,29958,11162009,1240,A,O,P,1.0,CPW/ROBBERY,5,P,Y,N,N, ,Y,10-125 2AA/C,0,0,Y, ,Y,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,Y,Y,Y,N,Y,Y,N,Y,Y,N,Y,N,N,N,N,N,075,75,Y,Y, , ,M,B,1061982,29,5,10,200,BK,BR,Z, ,L, , ,STREET, , ,FULTON STREET,HALE AVENUE, ,BROOKLYN, , ,75,B, , ,1017474,0187535,CM,1,20
386635,2009,33,4593,8182009,1930,A,O,P,1.0,FELONY / ASSAULT-FIRST DEGREE,19,O,Y,Y,N, ,Y,P.L. 240.20    9010,0,0,Y, ,Y,Y,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,Y,Y,N,Y,N,N,N,N,Y,N,N,N,Y,33,33,N,N, , ,F,B,5061988,21,5,8,140,BK,BR,M, ,L, , ,SIDEWALK,2301,AMSTERDAM AVENUE,WEST 179 STREET,WEST 172 STREET, ,MANHATTAN, , ,33,C,9,18,1002475,0246654,CM,1,9
256162,2009,102,2715,5192009,2230,A,O,P,1.0,ROBB,10,V,Y,Y,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,102,102,Y,N,V,S,M,Q,9291987,27,5,7,150,BR,BR,M, ,L, , ,STREET, , ,101 AVENUE,77 STREET, ,QUEENS, , ,102,E, , ,1022933,0187099,CM,1,85
