,year,pct,ser_num,datestop,timestop,recstat,inout,trhsloc,perobs,crimsusp,perstop,typeofid,explnstp,othpers,arstmade,arstoffn,sumissue,sumoffen,compyear,comppct,offunif,officrid,frisked,searched,contrabn,adtlrept,pistol,riflshot,asltweap,knifcuti,machgun,othrweap,pf_hands,pf_wall,pf_grnd,pf_drwep,pf_ptwep,pf_baton,pf_hcuff,pf_pepsp,pf_other,radio,ac_rept,ac_inves,rf_vcrim,rf_othsw,ac_proxm,rf_attir,cs_objcs,cs_descr,cs_casng,cs_lkout,rf_vcact,cs_cloth,cs_drgtr,ac_evasv,ac_assoc,cs_furtv,rf_rfcmp,ac_cgdir,rf_verbl,cs_vcrim,cs_bulge,cs_other,ac_incid,ac_time,rf_knowl,ac_stsnd,ac_other,sb_hdobj,sb_outln,sb_admis,sb_other,repcmd,revcmd,rf_furt,rf_bulg,offverb,offshld,sex,race,dob,age,ht_feet,ht_inch,weight,haircolr,eyecolor,build,othfeatr,addrtyp,rescode,premtype,premname,addrnum,stname,stinter,crossst,aptnum,city,state,zip,addrpct,sector,beat,post,xcoord,ycoord,dettypcm,linecm,detailcm
178244,2010,75,7567,4162010,1608,1,O,H,2,FEL,1,P,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,75,75,Y,N, , ,M,B,9151987,22,5,10,165,BK,BR,M, ,L, , ,COURTYARD,2211,PITKIN AVENUE,VAN SICLEN AVENUE,MILLER AVENUE, ,BROOKLYN, , ,75,G, , ,1014543,184361,CM,1, 85
88427,2010,25,1477,2212010,39,A,O,P,1,FELONY,5,P,Y,N,N, ,Y,OPEN CON,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,25,25,Y,N,V,S,M,Q,9031990,20,5,7,155,BK,BR,T, ,L, , ,STREET,1963,MADISON AVENU,EAST 126 STREET,EAST 125 STREET, ,MANHATTAN, , ,25,E, ,19,1000764,232977,CM,1,20
486255,2010,83,6824,10172010,2055,A,O,P,1,FEL,5,P,Y,N,N, ,Y,UNREASON,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,83,83,N,N, , ,M,Q,3211988,22,5,3,140,BR,BR,M, ,L, , ,STREET,194,JEFFERSON STR,WILSON AVENUE,CENTRAL AVENUE, ,BROOKLYN, , ,83,F, , ,1003945,194874,CM,1,46
155644,2010,110,5153,4042010,154,A,O,P,1,GLA,5,P,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,110,110,N,N, , ,M,Q,4041969,47,5,7,190,BK,BR,M, ,L, , ,STREET, , ,76 STREET,ROOSEVELT AVENUE, ,QUEENS, , ,110,A, , ,1014848,211462,CM,1,46
11232,2010,113,208,1082010,1915,A,O,P,1,FEL,5,P,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,178,178,Y,N, , ,M,B,12071987,22,5,8,180,BK,BR,M, ,L, , ,STREET, , ,SUTPHIN BLVD,116 AVE, ,QUEENS, , ,113, , , ,1041753,188040,CM,1,20
461882,2010,28,5472,10042010,930,A,O,P,2,DRUG SALES,5,V,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,28,28,N,N, , ,M,B,8141969,41,6,2,160,BK,BR,M, ,L, , ,STOOP,133,WEST 112 STRE,POWELL BOULEVARD,SAINT NICHOLAS AVEN, ,MANHATTAN, , ,28,B, ,42,997261,230773,CM,1,28
489649,2010,104,6698,10202010,150,A,O,P,1,GLA,5,P,Y,N,N, ,Y,UNLIC OP,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,104,104,N,N, , ,F,Q,9081979,32,5,3,130,BK,BR,M, ,L, , ,STREET, , ,54 PLACE,FLUSHING AVENUE, ,QUEENS, , ,104,I, , ,1008415,199933,CM,1,46
519711,2010,75,25347,11052010,1845,A,O,P,1,CPW,10,P,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,165,165,N,N, , ,M,B,1151993,17,5,11,150,BK,BK,M, ,L, , ,SIDEWALK,401,GEORGIA AVENU,DUMONT AVENUE,BLAKE AVENUE, ,BROOKLYN, , ,75,E, , ,1012967,182201,CM,1,20
322135,2010,41,4230,7022010,1435,A,O,P,1,CPW,10,V,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,41,41,Y,Y, , ,M,Q,4071983,26,5,6,110,BK,BR,T, ,L, , , ,836,FAILE STREET,SENECA AVENUE,LAFAYETTE AVENUE, ,BRONX, , ,41,D,  41, ,1015412,237348,CM,1,20
2882,2010,46,70,1032010,120,1,I,T,1,CPW,5,R,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,864,864,N,N, , ,M,B,12311900,50,5,9,240,ZZ,Z,M, ,L, , , , , ,JEROME AVENUE,EAST BURNSIDE AVENU, ,BRONX, , ,46,F,5, ,1009886,250359,CM,1,20
588758,2010,79,15165,12182010,1920,1,O,H,2,CPW,5,P,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,824,824,Y,N, , ,M,B,12311900,40,6,0,210,BK,BK,M, ,L, , ,SIDEWALK,51,NOSTRAND AVEN,PARK AVENUE,FLUSHING AVENUE, ,BROOKLYN, , ,79,K,16, ,997248,193672,CM,1,20
1826,2010,73,20,1022010,1305,A,O,P,1,CPW,3,V,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,73,73,N,Y, , ,Z,Z,7291978,30,5,8,145,BK,BR,M, ,L, , ,STREET, , ,SUTTER AVENUE,EAST 98 STREET, ,BROOKLYN, , ,73,F,6, ,1005571,181640,CM,1,20
569211,2010,107,6452,12042010,2230,A,O,P,1,ROBBERY,2,V,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,100,113,N,N, , ,M,Q,1171988,28,5,7,180,BK,BR,M, ,L, , ,SIDEWALK, , ,HILLSIDE AVENUE,148 STREET, ,QUEENS, , ,107,B, , ,1037346,196581,CM,1,85
19699,2010,68,62,1132010,2120,A,O,P,1,FELONY,5,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,68,68,N,N, , ,M,B,3101989,20,6,1,200,BK,BR,M, ,L, , ,STREET, , ,4 AVENUE,BAY RIDGE AVENUE, ,BROOKLYN, , ,68,F, , ,977722,170485,CM,1,85
354024,2010,41,4487,7232010,2154,A,O,P,1,CPW,1,V,Y,N,N, ,Y,19-176 (,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,41,41,N,N, , ,M,B,9111964,46,5,11,180,BK,BR,M, ,L, , ,STREET,843,HUNTS POINT A,GARRISON AVENUE,LAFAYETTE AVENUE, ,BRONX, , ,41,C,   3,   1,1015027,237312,CM,1,20
335401,2010,83,4588,7102010,240,A,O,P,4,FEL,5,O,Y,N,N, ,Y,PUBLIC U,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,83,83,N,N, , ,M,Q,12071971,40,5,9,165,BK,BR,T, ,L, , ,STREET,127,IRVING AVENUE,HART STREET,SUYDAM STREET, ,BROOKLYN, , ,83,J, ,  15,1005915,195512,CM,1,24
377207,2010,73,14280,8092010,1650,1,O,P,4,CSCS,8,P,Y,N,N, ,Y,10-125 2,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,140,140,N,N, , ,M,W,7091973,37,6,2,210,BL,BL,M, ,L, , ,SIDEWALK, , ,RALPH AVENUE,EASTERN PARKWAY, ,BROOKLYN, , ,73,C,   3, ,1005778,182822,CM,1,28
118572,2010,61,883,3112010,1205,A,O,P,7,GRAFFITI,5,V,Y,N,N, ,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,61,61,N,N,V,S,M,W,11171992,17,5,11,160,BR,BR,M, ,L, , ,SIDEWALK, , ,WEST END AVENUE,HAMPTON AVENUE, ,BROOKLYN, , ,61,D,17, ,997211,150323,CM,1,59
3577,2010,73,638,1032010,2140,A,O,P,1,GLA,1,P,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,73,73,Y,N, , ,M,B,6221994,15,5,5,130,BK,BR,M, ,L, , ,STREET,1315,EAST NEW YORK,LINCOLN PLACE,PITKIN AVENUE, ,BROOKLYN, , ,73,C,3, ,1006729,182932,CM,1,46
499210,2010,40,14975,10242010,2025,1,O,H,2,GRAND LARCENY,5,P,Y,Y,N, ,Y,240.20 5,0,0,Y, ,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,807,807,N,N, , ,M,B,5061991,19,5,11,150,BK,BR,M, ,L, , ,SIDEWALK,815,EAST 152 STRE,UNION AVENUE,TINTON AVENUE, ,BRONX, , ,40,D,7, ,1010533,236370,CM,1,45
148912,2010,122,1562,3312010,2000,1,O,P,1,MAKING GRAFFITI,5,V,Y,Y,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,122,122,N,N, , ,M,W,6241993,17,5,7,150,BR,BL,M, ,L, , , , , ,CEDARGROVE AVENUE,TARLTON STREET, ,STATEN IS, , ,122,C, , , , ,CM,1,59
420121,2010,109,6888,9072010,1106,A,O,P,1,GLA,5,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,109,109,N,N, , ,M,Q,12311900,61,5,6,175,BK,BR,M, ,L, , ,PARKING LOT,131-3,AVERY AVENUE,COLLEGE POINT BOULEVAR,VANWYCK EXPRESSWAY, ,QUEENS, , ,109,E, , ,1030118,213390,CM,1,46
520407,2010,33,3833,11052010,2240,A,O,P,1,FEL,8,V,Y,Y,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,N,N,33,33,Y,N, , ,M,P,12311900,15,5,8,139,BK,BR,T, ,L, , ,ST,884,RIVERSIDE DRI,WEST 161 STREET,WEST 160 STREET, ,MANHATTAN, , ,33,B,6,14,999067,244281,CM,1,85
519461,2010,41,6635,11052010,1653,A,O,P,2,CPW,1,V,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,41,41,N,N, , ,M,Z,11021972,38,5,4,150,BK,BR,T, ,L, , , ,588,TIMPSON PLACE,BRUCKNER BOULEVARD,EAST 149 STREET, ,BRONX, , ,41,E,5, ,1011220,235032,CM,1,20
510824,2010,18,2638,10312010,434,1,O,P,0,ASSAULT 3,15,V,Y,Y,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,18,18,N,N, , ,M,A,12311900,28,5,9,190,BK,BR,M, ,L, , ,STREET, , ,AVENUE OF THE AMERICAS,WEST 53 STREET, ,MANHATTAN, , ,18,E, , ,990052,216811,CM,1,9
265615,2010,46,4627,5282010,1756,A,O,P,1,CPW,2,V,Y,N,N, ,Y,UNR NOIS,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,46,46,N,N, , ,M,P,9091986,24,5,7,160,BK,BK,M, ,L, , ,STREET, , ,WALTON AVENUE,EAST 179 STREET, ,BRONX, , ,46,F,5, ,1009813,249776,CM,1, 20
524493,2010,42,9584,11082010,1430,A,O,P,1,FEL,5,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,42,42,N,N, , ,M,B,5171993,17,6,3,160,BK,BR,M, ,L, , ,STREET, , ,TINTON AVENUE,EAST 165 STREET, ,BRONX, , ,42,H, , ,1011281,239741,CM,1,20
70036,2010,67,1436,2102010,1345,1,O,P,2,FEL,5,V,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,67,67,Y,N, , ,M,B,7021962,47,6,5,210,BK,BR,M, ,L, , ,STREET,2804,CHURCH AVENUE,NOSTRAND AVENUE,LLOYD STREET, ,BROOKLYN, , ,67,B, ,1,997825,176356,CM,1,46
461102,2010,76,4315,10032010,1515,A,O,P,1,GLA,5,P,Y,N,N, ,Y,URINATIN,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,76,76,N,N, , ,M,B,7131972,38,6,1,170,BK,BR,M, ,L, , ,STREET, , ,BAY STREET,COURT STREET, ,BROOKLYN, , ,76,A,10, ,983912,183854,CM,1,46
111450,2010,20,606,3062010,2100,A,I,P,90,BURGLARY,10,P,Y,Y,Y,CRIMINAL,N, ,0,0,N, ,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,Y,N,N,N,20,20,N,N,V,S,M,Q,9071989,20,5,6,250,BR,BR,H, ,L, , ,MOVIE THEATRE,1998,BROADWAY,WEST 68 STREET,WEST 67 STREET, ,MANHATTAN, , ,20,C, ,22,989190,221765,CM,1,14
126244,2010,120,4877,3162010,2128,A,O,P,1,FELONY,5,P,Y,Y,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,437,437,Y,N,V,S,M,Q,3131988,22,5,8,170,BK,BR,M, ,L, , ,STREET, , ,NICHOLAS AVENUE,BLACKFORD AVENUE, ,STATEN IS, , ,120,P, , ,944953,169993,CM,1,9
117562,2010,44,1961,3102010,2034,A,O,P,1,MISD,2,P,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,44,44,Y,Y, , ,M,B,1131993,17,6,0,180,BK,BR,M, ,L, , ,STREET,1190,GRANT AVENUE,EAST 167 STREET,MCCLELLAN STREET, ,BRONX, , ,44,I, ,43,1007706,242815,CM,1,20
120435,2010,83,1395,3122010,1050,A,O,P,1,FEL,5,V,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,Y,N,Y,Y,N,N,Y,Y,N,Y,Y,N,N,N,N,N,N,N,83,83,Y,Y,V,S,M,B,3161980,29,5,8,170,BK,BR,M, ,L, , ,SIDEWALK, , ,WILSON AVENUE,SCHAEFER STREET, ,BROOKLYN, , ,83,B, , ,1009960,190755,CM,1,20
180871,2010,102,4066,4172010,1850,A,O,P,3,CPCS,5,P,Y,Y,N, ,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,102,102,N,N, ,S,M,Q,10181983,26,5,4,100,BR,BR,M, ,L, , ,PUBLIC STREET,125-19,JAMAICA AVENU,126 STREET,125 STREET, ,QUEENS, , ,102,F, ,12,1032654,194727,CM,1,24
288914,2010,73,8844,6112010,1815,1,I,H,1,CRIM TRES,5,V,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,802,802,N,N, , ,M,B,5061992,18,5,11,180,BK,BR,M, ,L, , ,STAIRWELL,180,POWELL STREET,BELMONT AVENUE,PITKIN AVENUE, ,BROOKLYN, , ,73,H,8, ,1010857,183447,CM,1,31
206958,2010,52,2567,4292010,2230,A,I,P,2,BURGLARY,5,V,Y,Y,N, ,Y,14005,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,52,52,N,N, , ,M,A,8171989,20,5,9,180,BK,BR,M, ,L, , ,ROOFTOP,3520,DEKALB AVENUE,EAST 212 STREET,EAST GUN HILL ROAD, ,BRONX, , ,52,N, , ,1017451,260962,CM,1,14
368386,2010,75,17853,8032010,1630,A,O,P,5,FEL,2,V,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,75,75,Y,N,V,S,M,B,2181976,34,5,8,125,BK,BR,T, ,L, , ,SIDEWALK, , ,LIVONIA AVENUE,PENNSYLVANIA AVENUE, ,BROOKLYN, , ,75,F, , ,1013646,181481,CM,1,20
114207,2010,23,2843,3082010,2215,1,O,P,2,FEL,2,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,174,174,N,N, , ,F,B,11011970,39,5,6,160,BK,BR,M, ,L, , , , , ,MADISON AVENUE,EAST 108 STREET, ,MANHATTAN, , ,23,F, , ,998494,228888,CM,1,24
286131,2010,83,3804,6102010,654,1,O,P,3,FEL,20,P,Y,N,N, ,Y,VTL 509-,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,83,83,N,N, , ,M,Q,4151986,24,5,8,150,BK,BR,M, ,L, , ,STREET, , ,IRVING AVENUE,HIMROD STREET, ,BROOKLYN, , ,83,I, , ,1006828,194827,CM,1,46
472734,2010,106,6101,10102010,10,A,O,P,2,FELONY,2,P,Y,N,N, ,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,106,106,N,N,V,S,M,B,9151950,60,5,9,170,BK,BR,M, ,L, , ,STREET, , ,NORTH CONDUIT AVENUE,129 STREET, ,QUEENS, , ,106,J, , ,1036593,182382,CM,1,46
356137,2010,107,4086,7252010,755,A,I,P,5,BURGLARY,10,V,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,107,107,N,N, , ,Z,Z,7151983,27,5,6,180,BK,BR,M, ,L, , ,RESIDENT,73-23,189 STREET,75 AVENUE,73 AVENUE, ,QUEENS, , ,107,H, , ,1044675,206447,CM,1,14
174935,2010,114,3562,4152010,45,1,O,P,1,ROBBERY,15,V,Y,Y,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,169,169,N,N, , ,M,U,9021989,21,5,7,180,BK,BR,M, ,L, , ,STREET,23-45,31 STREET,24 AVENUE,23 ROAD, ,QUEENS, , ,114,G, , ,1007952,220938,CM,1, 85
572824,2010,103,16266,12072010,1945,1,O,P,5,FELONY,5,V,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,171,171,Y,N, , ,M,B,12311900,14,5,7,140,BK,BR,T, ,L, , ,STREET, , ,JAMAICA AVENUE,160 STREET, ,QUEENS, , ,103,B,3, ,1039939,195736,CM,1,85
322878,2010,103,9812,7022010,2220,1,O,P,2,FEL,5,P,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,103,103,Y,N, , ,M,B,3301966,44,5,4,160,BK,BR,M, ,L, , ,STREET, , ,ARCHER AVENUE,PARSONS BOULEVARD, ,QUEENS, , ,103,A,   2, ,1039726,195270,CM,1,85
212597,2010,90,3943,5012010,2330,A,O,P,1,FEL,1,V,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,83,79,Y,Y, , ,M,B,1171958,52,5,7,175,BK,BR,M, ,L, , ,STREET CORNER, , ,MESEROLE STREET,MONTROSE AVENUE, ,BROOKLYN, , ,90, , , , , ,CM,1,20
168408,2010,115,3852,4112010,745,A,I,P,1,FEL,10,V,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,115,115,N,N, , ,M,Q,1011972,38,5,3,120,BK,BR,T, ,L, , ,HOUSE,35-07,95 STREET,37 AVENUE,35 AVENUE, ,QUEENS, , ,115,H, , ,1019562,213579,CM,1,14
84745,2010,48,647,2192010,1449,A,I,P,1,FEL,1,V,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,48,48,N,N, , ,Z,Q,5241961,48,5,5,160,BR,BR,T, ,L, , ,BUILDING,2020,MONTEREY AVEN,EAST 179 STREET,EAST 178 STREET, ,BRONX, , ,48,C,7, ,1013525,248408,CM,1,20
587932,2010,41,7668,12182010,118,A,O,P,1,ASSAULT,1,P,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,41,41,N,N, , ,M,B,9261983,23,5,7,150,BK,BR,T, ,L, , ,STREET,941,LEGGETT AVENU,BECK STREET,KELLY STREET, ,BRONX, , ,41,F,61, ,1011809,236497,CM,1,9
